Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,Backstab,Riposte,Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Sacred Seal,Finger Seal,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,0,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Erdtree Seal,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,0,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Golden Order Seal,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,0,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Gravel Stone Seal,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,0,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Giant's Seal,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,0,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Godslayer's Seal,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,0,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Clawmark Seal,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,0,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Frenzied Flame Seal,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,0,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Dragon Communion Seal,40.5,40.5,81,,,,,,,,,,,,60.75,162,,52.65,52.65,105.3,,,,,,,,,,,,78.975,178.2,,40.5,40.5,81,,,,0,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torch,Torch,40.5,40.5,40.5,81,,,81,81,243,243,40.5,81,40.5,40.5,60.75,162,243,52.65,52.65,52.65,105.3,,,89.1,89.1,267.3,267.3,52.65,89.1,52.65,52.65,78.975,178.2,267.3,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,40.5,40.5,81,81,20.25,243,40.5,40.5,81,81,20.25,243
Torch,Beast-Repellent Torch,40.5,40.5,40.5,81,,,81,81,243,243,40.5,81,40.5,40.5,60.75,162,243,52.65,52.65,52.65,105.3,,,89.1,89.1,267.3,267.3,52.65,89.1,52.65,52.65,78.975,178.2,267.3,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,40.5,40.5,81,81,20.25,243,40.5,40.5,81,81,20.25,243
Torch,Steel-Wire Torch,40.5,40.5,40.5,81,,,81,81,243,243,40.5,81,40.5,40.5,60.75,162,243,52.65,52.65,52.65,105.3,,,89.1,89.1,267.3,267.3,52.65,89.1,52.65,52.65,78.975,178.2,267.3,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,40.5,40.5,81,81,20.25,243,40.5,40.5,81,81,20.25,243
Torch,Sentry's Torch,40.5,40.5,40.5,81,,,81,81,243,243,40.5,81,40.5,40.5,60.75,162,243,52.65,52.65,52.65,105.3,,,89.1,89.1,267.3,267.3,52.65,89.1,52.65,52.65,78.975,178.2,267.3,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,40.5,40.5,81,81,20.25,243,40.5,40.5,81,81,20.25,243
Torch,Ghostflame Torch,40.5,40.5,40.5,81,,,81,81,243,243,40.5,81,40.5,40.5,60.75,162,243,52.65,52.65,52.65,105.3,,,89.1,89.1,267.3,267.3,52.65,89.1,52.65,52.65,78.975,178.2,267.3,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,40.5,40.5,81,81,20.25,243,40.5,40.5,81,81,20.25,243
Torch,St. Trina's Torch,40.5,40.5,40.5,81,,,81,81,243,243,40.5,81,40.5,40.5,60.75,162,243,52.65,52.65,52.65,105.3,,,89.1,89.1,267.3,267.3,52.65,89.1,52.65,52.65,78.975,178.2,267.3,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,40.5,40.5,81,81,20.25,243,40.5,40.5,81,81,20.25,243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Shield,Rickety Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Riveted Wooden Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Blue-White Wooden Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Scripture Wooden Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Red Thorn Roundshield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Pillory Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Buckler,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Iron Roundshield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Gilded Iron Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Man-Serpent's Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Ice Crest Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Rift Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Perfumer's Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Shield of the Guilty,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Spiralhorn Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Smoldering Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Small Shield,Coil Shield,67.5,67.5,67.5,135,,,135,135,405,405,67.5,135,67.5,67.5,101.25,270,405,87.75,87.75,87.75,175.5,,,148.5,148.5,445.5,445.5,87.75,148.5,87.75,87.75,131.625,297,445.5,67.5,67.5,67.5,135,,,,,,,,,,,,,,,,,,,,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Shield,Hawk Crest Wooden Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Horse Crest Wooden Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Candletree Wooden Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Flame Crest Wooden Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Marred Wooden Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Sun Realm Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Round Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Large Leather Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Black Leather Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Marred Leather Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Heater Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Blue Crest Heater Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Red Crest Heater Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Beast Crest Heater Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Inverted Hawk Heater Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Eclipse Crest Heater Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Kite Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Blue-Gold Kite Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Scorpion Kite Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Twinbird Kite Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Brass Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Banished Knight's Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Albinauric Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Beastman's Jar-Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Carian Knight's Shield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Silver Mirrorshield,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
Medium Shield,Great Turtle Shell,74.25,74.25,74.25,148.5,,,148.5,148.5,445.5,445.5,74.25,148.5,74.25,74.25,111.375,297,445.5,96.525,96.525,96.525,193.05,,,163.35,163.35,490.05,490.05,96.525,163.35,96.525,96.525,144.788,326.7,490.05,74.25,74.25,74.25,148.5,,,,,,,,,,,,,,,,,,,,,74.25,74.25,148.5,148.5,37.125,445.5,74.25,74.25,148.5,148.5,37.125,445.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatshield,Wooden Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Lordsworn's Shield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Briar Greatshield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Spiked Palisade Shield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Icon Shield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Golden Beast Crest Shield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
Greatshield,Manor Towershield,149.85,149.85,162,,,,162,162,486,486,149.85,162,149.85,149.85,149.85,324,486,194.4,194.4,210.6,,,,178.2,178.2,534.6,534.6,194.4,194.4,194.4,194.4,194.4,356.4,534.6,164.43,164.43,178.2,,,,,,,,,,,,,,,,,,,,,,149.85,149.85,162,202.5,81,486,149.85,149.85,162,202.5,81,486
